,ID,Description,LAST RCVD,Sale_Qty,Inv_Qty,Warehouse,UNIT PRICE
33169,DTJM6164B-IV-LOVEDNone,gold loved on white pearl,2017Q2,252.0,252.0,0.0,2.5
33170,DTJM6164B-IV-LOVEDNone,gold loved on white pearl,2017Q3,180.0,180.0,0.0,2.5
33171,DTJM6164B-IV-LOVEDNone,gold loved on white pearl,2017Q4,144.0,144.0,0.0,2.5
33172,DTJM6164B-PK-BEAUTNone,gold loved on white pearl,2017Q2,252.0,252.0,0.0,2.5
33173,DTJM6164B-PK-BEAUTNone,gold loved on white pearl,2017Q3,180.0,180.0,0.0,2.5
33174,DTJM6164B-PK-BEAUTNone,gold loved on white pearl,2017Q4,144.0,144.0,0.0,2.5
33175,DTJM6164B-PK-CHILDNone,silver child of god pink pearl,2017Q2,252.0,252.0,0.0,2.5
33176,DTJM6164B-PK-CHILDNone,silver child of god pink pearl,2017Q3,240.0,240.0,0.0,2.5
33177,DTJM6164B-PK-CHILDNone,silver child of god pink pearl,2017Q4,144.0,144.0,0.0,2.5
33178,DTJM6164B-PK-FAITHNone,silver faith on pink pearl,2017Q2,252.0,252.0,0.0,2.5
33179,DTJM6164B-PK-FAITHNone,silver faith on pink pearl,2017Q3,180.0,180.0,0.0,2.5
33180,DTJM6164B-PK-FAITHNone,silver faith on pink pearl,2017Q4,144.0,144.0,0.0,2.5
33181,DTJM6164B-PK-GD-FAITHNone,gold faith on pink pearl,2017Q2,252.0,252.0,0.0,2.5
33182,DTJM6164B-PK-GD-FAITHNone,gold faith on pink pearl,2017Q3,180.0,180.0,0.0,2.5
33183,DTJM6164B-PK-GD-FAITHNone,gold faith on pink pearl,2017Q4,144.0,144.0,0.0,2.5
33184,DTJM6164B-PK-LOVEDNone,gold loved on pink pearl,2017Q2,252.0,252.0,0.0,2.5
33185,DTJM6164B-PK-LOVEDNone,gold loved on pink pearl,2017Q3,180.0,180.0,0.0,2.5
33186,DTJM6164B-PK-LOVEDNone,gold loved on pink pearl,2017Q4,144.0,144.0,0.0,2.5
33187,DTJM6171B-ANCHNone,stronger than you seem  anchor,2017Q3,180.0,180.0,0.0,1.75
33188,DTJM6171B-BRAVENone,brave than you beleive,2017Q3,180.0,180.0,0.0,1.75
33189,DTJM6171B-CRWNNone,my father is a king  crown,2017Q3,180.0,180.0,0.0,1.75
33190,DTJM6171B-CRWNNone,my father is a king  crown,2018Q3,288.0,288.0,0.0,1.75
33191,DTJM6171B-FLANone,spread your wings  flamingo,2017Q3,180.0,180.0,0.0,1.75
33192,DTJM6171B-JOHNNone,faithjohn   cross,2017Q3,180.0,180.0,0.0,1.75
33193,DTJM6171B-LOVENone,loved more than you know  heartz,2017Q3,180.0,180.0,0.0,1.75
33194,DTJM6171B-MOONNone,love you to the moon  moon,2017Q3,180.0,180.0,0.0,1.75
33195,DTJM6171B-OWLNone,owl always love you,2017Q3,180.0,180.0,0.0,1.75
33196,DTJM6173B-ALOHANone,adjustable bracelet,2017Q4,372.0,372.0,0.0,2.5
33197,DTJM6173B-ALOHANone,adjustable bracelet,2018Q3,60.0,60.0,0.0,2.5
33198,DTJM6173B-BEAUTNone,adjustable bracelet,2017Q4,372.0,372.0,0.0,2.5
33199,DTJM6173B-BEAUTNone,adjustable bracelet,2018Q3,120.0,120.0,0.0,2.5
33200,DTJM6173B-BEAUTNone,adjustable bracelet,2018Q4,60.0,60.0,0.0,2.5
33201,DTJM6173B-BEYOUNone,adjustable bracelet,2017Q4,372.0,372.0,0.0,2.5
33202,DTJM6173B-BEYOUNone,adjustable bracelet,2018Q3,120.0,120.0,0.0,2.5
33203,DTJM6173B-CHILDNone,adjustable bracelet,2017Q4,372.0,372.0,0.0,2.5
33204,DTJM6173B-CHILDNone,adjustable bracelet,2018Q1,72.0,72.0,0.0,2.5
33205,DTJM6173B-CHILDNone,adjustable bracelet,2018Q2,72.0,72.0,0.0,2.5
33206,DTJM6173B-CHILDNone,adjustable bracelet,2018Q3,192.0,192.0,0.0,2.5
33207,DTJM6173B-CHILDNone,adjustable bracelet,2018Q4,60.0,60.0,0.0,2.5
33208,DTJM6173B-DANCENone,adjustable bracelet,2017Q4,372.0,372.0,0.0,2.5
33209,DTJM6173B-DANCENone,adjustable bracelet,2018Q1,96.0,96.0,0.0,2.5
33210,DTJM6173B-DANCENone,adjustable bracelet,2018Q2,96.0,96.0,0.0,2.5
33211,DTJM6173B-DANCENone,adjustable bracelet,2018Q3,180.0,180.0,0.0,2.5
33212,DTJM6173B-DANCENone,adjustable bracelet,2018Q4,72.0,72.0,0.0,2.5
33213,DTJM6173B-FAITHNone,adjustable bracelet,2017Q4,372.0,372.0,0.0,2.5
33214,DTJM6173B-FAITHNone,adjustable bracelet,2018Q2,72.0,72.0,0.0,2.5
33215,DTJM6173B-FAITHNone,adjustable bracelet,2018Q3,96.0,96.0,0.0,2.5
33216,DTJM6173B-FAITHNone,adjustable bracelet,2018Q4,108.0,108.0,0.0,2.5
33217,DTJM6173B-LOVENone,adjustable bracelet,2017Q4,372.0,372.0,0.0,2.5
33218,DTJM6173B-LOVENone,adjustable bracelet,2018Q2,84.0,84.0,0.0,2.5
33219,DTJM6173B-LOVENone,adjustable bracelet,2018Q3,444.0,444.0,0.0,2.5
33220,DTJM6173B-MAGICALNone,adjustable bracelet,2017Q4,372.0,372.0,0.0,2.5
33221,DTJM6173B-MAGICALNone,adjustable bracelet,2018Q2,96.0,96.0,0.0,2.5
33222,DTJM6173B-MAGICALNone,adjustable bracelet,2018Q3,144.0,144.0,0.0,2.5
33223,DTJM6173B-MAGICALNone,adjustable bracelet,2018Q4,48.0,48.0,0.0,2.5
33224,DTJM6173B-PRINCESSNone,adjustable bracelet,2017Q4,372.0,372.0,0.0,2.5
33225,DTJM6173B-PRINCESSNone,adjustable bracelet,2018Q1,72.0,72.0,0.0,2.5
33226,DTJM6173B-PRINCESSNone,adjustable bracelet,2018Q2,72.0,72.0,0.0,2.5
33227,DTJM6173B-PRINCESSNone,adjustable bracelet,2018Q3,180.0,180.0,0.0,2.5
33228,DTJM6173B-SWEETNone,adjustable bracelet,2017Q4,372.0,372.0,0.0,2.5
33229,DTJM6173B-SWEETNone,adjustable bracelet,2018Q2,60.0,60.0,0.0,2.5
33230,DTJM6173B-SWEETNone,adjustable bracelet,2018Q3,132.0,132.0,0.0,2.5
33231,DTJM6174B-BLUENone,marquis druzy adjustable br blue,2017Q4,432.0,4032.0,3600.0,2.05
33232,DTJM6174B-HEX-GRYNone,hexagon druzy adjustable br gry,2017Q4,432.0,432.0,0.0,2.05
33233,DTJM6174B-HEX-MNTNone,hexagon druzy adjustable br  mint,2017Q4,432.0,432.0,0.0,2.05
33234,DTJM6174B-HEX-MNTNone,hexagon druzy adjustable br  mint,2018Q2,60.0,60.0,0.0,2.05
33235,DTJM6174B-HEX-WHTNone,hexagon druzy adjustable br  wht,2017Q4,432.0,432.0,0.0,2.05
33236,DTJM6174B-REC-GRYNone,rectangle druzy adjustable br  gry,2017Q4,432.0,432.0,0.0,2.05
33237,DTJM6174B-REC-GRYNone,rectangle druzy adjustable br  gry,2018Q2,72.0,72.0,0.0,2.05
33238,DTJM6174B-REC-PKNone,rectangle druzy adjustable br  pk,2017Q4,432.0,432.0,0.0,2.05
33239,DTJM6174B-REC-PKNone,rectangle druzy adjustable br  pk,2018Q2,96.0,96.0,0.0,2.05
33240,DTJM6174B-REC-WHTNone,rectangle druzy adjustable br  wht,2017Q4,432.0,432.0,0.0,2.05
33241,DTJM6174B-REC-WHTNone,rectangle druzy adjustable br  wht,2018Q2,72.0,72.0,0.0,2.05
33242,DTJM6174B-TEALNone,marquis druzy adjustable br  teal,2017Q4,432.0,432.0,0.0,2.05
33243,DTJM6174B-TRI-BLUENone,triangle druzy adjustable br  blue,2017Q4,432.0,432.0,0.0,2.05
33244,DTJM6174B-TRI-IVNone,triangle druzy adjustable br  iv,2017Q4,432.0,432.0,0.0,2.05
33245,DTJM6174B-TRI-PCHNone,triangle druzy adjustable br  pch,2017Q4,432.0,432.0,0.0,2.05
33246,DTJM6174B-WHITENone,marquis druzy adjustable br  white,2017Q4,432.0,432.0,0.0,2.05
33247,DTJM6175B-10None,inspirational bracelet,2017Q4,312.0,312.0,0.0,5.0
33248,DTJM6175B-1None,inspirational bracelet,2017Q4,312.0,312.0,0.0,5.0
33249,DTJM6175B-2None,inspirational bracelet,2017Q4,312.0,312.0,0.0,5.0
33250,DTJM6175B-3None,inspirational bracelet,2017Q4,312.0,312.0,0.0,5.0
33251,DTJM6175B-4None,inspirational bracelet,2017Q4,312.0,312.0,0.0,5.0
33252,DTJM6175B-5None,inspirational bracelet,2017Q4,312.0,312.0,0.0,5.0
33253,DTJM6175B-6None,inspirational bracelet,2017Q4,312.0,312.0,0.0,5.0
33254,DTJM6175B-7None,inspirational bracelet,2017Q4,312.0,312.0,0.0,5.0
33255,DTJM6175B-8None,inspirational bracelet,2017Q4,312.0,312.0,0.0,5.0
33256,DTJM6175B-9None,inspirational bracelet,2017Q4,312.0,312.0,0.0,5.0
33257,DTJM6183B-MT-CONENone,kids gold cuff bracelet with,2018Q1,420.0,420.0,0.0,1.85
33258,DTJM6183B-MT-STARNone,kids gold cuff bracelet with,2018Q1,420.0,420.0,0.0,1.85
33259,DTJM6183B-MT-UNICORNNone,kids gold cuff bracelet with,2018Q1,420.0,420.0,0.0,1.85
33260,DTJM6183B-PCH-CRSNone,kids pearl stretch bl with,2018Q1,420.0,420.0,0.0,1.85
33261,DTJM6183B-PCH-CUPCAKENone,kids pearl stretch bl with,2018Q1,420.0,420.0,0.0,1.85
33262,DTJM6183B-PCH-OWLNone,kids gold cuff bracelet with,2018Q1,420.0,420.0,0.0,1.85
33263,DTJM6183B-PK-BFNone,kids pearl stretch bl with,2018Q1,420.0,420.0,0.0,1.85
33264,DTJM6183B-PK-HRTNone,kids gold cuff bracelet with,2018Q1,420.0,420.0,0.0,1.85
33265,DTJM6183B-PK-UNICORNNone,kids pearl stretch bl with,2018Q1,420.0,420.0,0.0,1.85
33266,DTJM6183B-PU-BALLETNone,kids pearl stretch bl with,2018Q1,420.0,420.0,0.0,1.85
33267,DTJM6183B-PU-CONENone,kids pearl stretch bl with,2018Q1,420.0,420.0,0.0,1.85
33268,DTJM6183B-PU-PANone,kids pearl stretch bl with,2018Q1,420.0,420.0,0.0,1.85
33269,DTJM6183B-WH-BALLETNone,kids gold cuff bracelet with,2018Q1,420.0,420.0,0.0,1.85
33270,DTJM6183B-WH-CRSNone,kids gold cuff bracelet,2018Q1,420.0,420.0,0.0,1.85
33271,DTJM6186B-ALWAYSNone,love always  adjustable br,2018Q1,200.0,200.0,0.0,
33272,DTJM6186B-BELIEVENone,believe  adjustable br,2018Q1,200.0,200.0,0.0,
33273,DTJM6186B-BELIEVENone,believe  adjustable br,2018Q3,288.0,288.0,0.0,
33274,DTJM6186B-BRAVENone,brave  adjustable br,2018Q1,200.0,200.0,0.0,
33275,DTJM6186B-FAITHNone,faith  adjustable br,2018Q1,200.0,200.0,0.0,
33276,DTJM6186B-FEARLESSNone,fearless  adjustable br,2018Q1,200.0,200.0,0.0,
33277,DTJM6186B-FORGIVENNone,forgiven  adjustable br,2018Q1,200.0,200.0,0.0,
33278,DTJM6186B-FORGIVENNone,forgiven  adjustable br,2018Q3,264.0,264.0,0.0,
33279,DTJM6186B-HOPENone,hope  adjustable br,2018Q1,200.0,200.0,0.0,
33280,DTJM6186B-HOPENone,hope  adjustable br,2018Q3,288.0,288.0,0.0,
33281,DTJM6186B-MAMANone,mama  adjustable br,2018Q1,200.0,200.0,0.0,
33282,DTJM6186B-SISTERNone,sister  adjustable br,2018Q1,200.0,200.0,0.0,
33283,DTJM6186B-THANKFULNone,thankful  adjustable br,2018Q1,200.0,200.0,0.0,
33284,DTJM6187B-BEAUTIFULNone,beautiful  adjustable br,2018Q1,180.0,180.0,0.0,
33285,DTJM6187B-BEAUTIFULNone,beautiful  adjustable br,2018Q2,60.0,60.0,0.0,
33286,DTJM6187B-BEAUTIFULNone,beautiful  adjustable br,2018Q3,360.0,360.0,0.0,
33287,DTJM6187B-BLESSEDNone,blessed  adjustable br,2018Q1,180.0,180.0,0.0,
33288,DTJM6187B-BLESSEDNone,blessed  adjustable br,2018Q2,84.0,84.0,0.0,
33289,DTJM6187B-BLESSEDNone,blessed  adjustable br,2018Q3,408.0,408.0,0.0,
33290,DTJM6187B-FAITHNone,faith  adjustable br,2018Q1,180.0,180.0,0.0,
33291,DTJM6187B-FAITHNone,faith  adjustable br,2018Q2,84.0,84.0,0.0,
33292,DTJM6187B-FAITHNone,faith  adjustable br,2018Q3,512.0,512.0,0.0,
33293,DTJM6187B-FEARLESSNone,fearless  adjustable br,2018Q1,180.0,180.0,0.0,
33294,DTJM6187B-FEARLESSNone,fearless  adjustable br,2018Q2,84.0,84.0,0.0,
33295,DTJM6187B-FEARLESSNone,fearless  adjustable br,2018Q3,420.0,420.0,0.0,
33296,DTJM6187B-GOGROSSNone,gold cross  adjustable br,2018Q1,180.0,180.0,0.0,
33297,DTJM6187B-GOGROSSNone,gold cross  adjustable br,2018Q2,60.0,60.0,0.0,
33298,DTJM6187B-GOGROSSNone,gold cross  adjustable br,2018Q3,372.0,372.0,0.0,
33299,DTJM6187B-HAPPYNone,happy  adjustable br,2018Q1,180.0,180.0,0.0,
33300,DTJM6187B-HAPPYNone,happy  adjustable br,2018Q2,72.0,72.0,0.0,
33301,DTJM6187B-HAPPYNone,happy  adjustable br,2018Q3,384.0,384.0,0.0,
33302,DTJM6187B-HOPENone,hope  adjustable br,2018Q1,180.0,180.0,0.0,
33303,DTJM6187B-HOPENone,hope  adjustable br,2018Q2,72.0,72.0,0.0,
33304,DTJM6187B-HOPENone,hope  adjustable br,2018Q3,408.0,408.0,0.0,
33305,DTJM6187B-JOHN316None,john   adjustable br,2018Q1,180.0,180.0,0.0,
33306,DTJM6187B-JOHN316None,john   adjustable br,2018Q2,60.0,60.0,0.0,
33307,DTJM6187B-JOHN316None,john   adjustable br,2018Q3,468.0,468.0,0.0,
33308,DTJM6187B-LOVENone,love  adjustable br,2018Q1,180.0,180.0,0.0,
33309,DTJM6187B-LOVENone,love  adjustable br,2018Q2,60.0,60.0,0.0,
33310,DTJM6187B-LOVENone,love  adjustable br,2018Q3,384.0,384.0,0.0,
33311,DTJM6187B-PEACENone,peace  adjustable br,2018Q1,180.0,180.0,0.0,
33312,DTJM6187B-PEACENone,peace  adjustable br,2018Q2,60.0,60.0,0.0,
33313,DTJM6187B-PEACENone,peace  adjustable br,2018Q3,348.0,348.0,0.0,
33314,DTJM6187B-SLCROSSNone,silver cross  adjustable br,2018Q1,180.0,180.0,0.0,
33315,DTJM6187B-SLCROSSNone,silver cross  adjustable br,2018Q2,60.0,60.0,0.0,
33316,DTJM6187B-SLCROSSNone,silver cross  adjustable br,2018Q3,384.0,384.0,0.0,
33317,DTJM6187B-STILLNone,still  adjustable br,2018Q1,180.0,180.0,0.0,
33318,DTJM6187B-STILLNone,still  adjustable br,2018Q2,60.0,60.0,0.0,
33319,DTJM6187B-STILLNone,still  adjustable br,2018Q3,504.0,504.0,0.0,
33320,DTJM6192B-CACTUSNone,cactus green metal bangle,2018Q2,132.0,132.0,0.0,1.5
33321,DTJM6192B-CCNone,cotton candy pink metal bangle,2018Q2,132.0,132.0,0.0,1.5
33322,DTJM6192B-CROSSNone,cross ch metal bangle,2018Q2,132.0,132.0,0.0,1.5
33323,DTJM6192B-CROWNNone,crown clear metal bangle,2018Q2,132.0,132.0,0.0,1.5
33324,DTJM6192B-CUPCAKENone,cupcake purple metal bangle,2018Q2,132.0,132.0,0.0,1.5
33325,DTJM6192B-DANCERNone,ballerinapink stone metal bangle,2018Q2,132.0,132.0,0.0,1.5
33326,DTJM6192B-FLAMINGONone,flamingopink metal bangle,2018Q2,132.0,132.0,0.0,1.5
33327,DTJM6192B-HEARTNone,heartpink metal bangle,2018Q2,132.0,132.0,0.0,1.5
33328,DTJM6192B-ICECRMNone,icecreamgreen metal bangle,2018Q2,132.0,132.0,0.0,1.5
33329,DTJM6192B-PINEAPPLENone,pineappleclear metal bangle,2018Q2,132.0,132.0,0.0,1.5
33330,DTJM6192B-RAINBOWNone,rainbowpink metal bangle,2018Q2,132.0,132.0,0.0,1.5
33331,DTJM6192B-UNICORNNone,unicorn purple stone metal bangle,2018Q2,132.0,132.0,0.0,1.5
33332,DTJM6194B-BELIEVENone,believe  sv bracelet  svjet,2018Q2,252.0,252.0,0.0,
33333,DTJM6194B-BELIEVENone,believe  sv bracelet  svjet,2018Q3,120.0,120.0,0.0,
33334,DTJM6194B-BELIEVENone,believe  sv bracelet  svjet,2018Q4,72.0,72.0,0.0,
33335,DTJM6194B-BLESSEDNone,blessed  bar br  gdbrn,2018Q2,252.0,252.0,0.0,
33336,DTJM6194B-BLESSEDNone,blessed  bar br  gdbrn,2018Q3,144.0,144.0,0.0,
33337,DTJM6194B-BLESSEDNone,blessed  bar br  gdbrn,2018Q4,120.0,120.0,0.0,
33338,DTJM6194B-BRAVENone,brave  bar bracelet   gdbrn,2018Q2,252.0,252.0,0.0,
33339,DTJM6194B-BRAVENone,brave  bar bracelet   gdbrn,2018Q3,120.0,120.0,0.0,
33340,DTJM6194B-FAITHNone,faith  bar bracelet  svbrn,2018Q2,252.0,252.0,0.0,
33341,DTJM6194B-FAITHNone,faith  bar bracelet  svbrn,2018Q3,144.0,144.0,0.0,
33342,DTJM6194B-GRACENone,grace  bar bracelet  svgry,2018Q2,252.0,252.0,0.0,
33343,DTJM6194B-GRACENone,grace  bar bracelet  svgry,2018Q3,144.0,144.0,0.0,
33344,DTJM6194B-GRATEFULNone,grateful  barcelet  gdlt brn,2018Q2,252.0,252.0,0.0,
33345,DTJM6194B-GRATEFULNone,grateful  barcelet  gdlt brn,2018Q3,120.0,120.0,0.0,
33346,DTJM6194B-HAPPYNone,choose happy  br  gdlt brn,2018Q2,252.0,252.0,0.0,
33347,DTJM6194B-HAPPYNone,choose happy  br  gdlt brn,2018Q3,120.0,120.0,0.0,
33348,DTJM6194B-HOPENone,hope  bracelet  svgry,2018Q2,252.0,252.0,0.0,
33349,DTJM6194B-HOPENone,hope  bracelet  svgry,2018Q3,120.0,120.0,0.0,
33350,DTJM6194B-JOHN316None,john   bracelet  gdgry,2018Q2,252.0,252.0,0.0,
33351,DTJM6194B-JOHN316None,john   bracelet  gdgry,2018Q3,120.0,120.0,0.0,
33352,DTJM6194B-SOUTHERNNone,southern  bracelet  gdlt brn,2018Q2,252.0,252.0,0.0,
33353,DTJM6194B-SOUTHERNNone,southern  bracelet  gdlt brn,2018Q3,120.0,120.0,0.0,
33354,DTJM6194B-STILLNone,be still  silver bar on jet leathe,2018Q2,252.0,252.0,0.0,
33355,DTJM6194B-STILLNone,be still  silver bar on jet leathe,2018Q3,120.0,120.0,0.0,
33356,DTJM6194B-THANKFULNone,thankful  bracelet  gdjet,2018Q2,252.0,252.0,0.0,
33357,DTJM6194B-THANKFULNone,thankful  bracelet  gdjet,2018Q3,120.0,120.0,0.0,
33358,DTJM6201B-ALOHANone,yelow rubr pineapple charm br,2018Q2,156.0,156.0,0.0,2.5
33359,DTJM6201B-BEYOUNone,pk ruber flamingo charm br,2018Q2,156.0,156.0,0.0,2.5
33360,DTJM6201B-BIGSISNone,pu rubr heart charm br,2018Q2,156.0,156.0,0.0,2.5
33361,DTJM6201B-BLESSEDNone,pk rubr cross charm br,2018Q2,156.0,156.0,0.0,2.5
33362,DTJM6201B-BRAVENone,grn rubr cactus charm br,2018Q2,156.0,156.0,0.0,2.5
33363,DTJM6201B-FAITHNone,orange  faith  with cross charm br,2018Q2,156.0,156.0,0.0,
33364,DTJM6201B-FRIENDNone,pu rubr butterfly charm br,2018Q2,156.0,156.0,0.0,2.5
33365,DTJM6201B-KINGNone,pk rubr crown charm br,2018Q2,156.0,156.0,0.0,2.5
33366,DTJM6201B-LITTLESISNone,hot pk ruber heart charm br,2018Q2,156.0,156.0,0.0,2.5
33367,DTJM6201B-LLAMANone,yelw rubr llama charm br,2018Q2,156.0,156.0,0.0,2.5
33368,DTJM6201B-MAGICALNone,pu rubr unicorn charm br,2018Q2,156.0,156.0,0.0,2.5
33369,DTJM6201B-PKFRIENDNone,pk rubr butterfly charm br,2018Q2,156.0,156.0,0.0,2.5
33370,DTJM6201B-PRINCESSNone,pk rubr crown charm br,2018Q2,156.0,156.0,0.0,2.5
33371,DTJM6201B-SPLASHNone,pu rubr mermaid charm br,2018Q2,156.0,156.0,0.0,2.5
33372,DTJM6201B-SWEETNone,orang ruber cupcake chrm br,2018Q2,156.0,156.0,0.0,2.5
33373,DTJM6202B-10None,inspiration adjustable br,2018Q2,252.0,252.0,0.0,2.25
33374,DTJM6202B-1None,inspiration adjustable br,2018Q2,252.0,252.0,0.0,2.25
33375,DTJM6202B-2None,inspiration adjustable br,2018Q2,252.0,252.0,0.0,2.25
33376,DTJM6202B-3None,inspiration adjustable br,2018Q2,252.0,252.0,0.0,2.25
33377,DTJM6202B-4None,inspiration adjustable br,2018Q2,252.0,252.0,0.0,2.25
33378,DTJM6202B-5None,inspiration adjustable br,2018Q2,252.0,252.0,0.0,2.25
33379,DTJM6202B-6None,inspiration adjustable br,2018Q2,252.0,252.0,0.0,2.25
33380,DTJM6202B-7None,inspiration adjustable br,2018Q2,252.0,252.0,0.0,2.25
33381,DTJM6202B-8None,inspiration adjustable br,2018Q2,252.0,252.0,0.0,2.25
33382,DTJM6202B-9None,inspiration adjustable br,2018Q2,252.0,252.0,0.0,2.25
33383,DTJM6211B-BLESSEDNone,blessed  mul bead adj br,2018Q3,240.0,240.0,0.0,
33384,DTJM6211B-FAITHNone,faith brn mst gd bead adj br,2018Q3,240.0,240.0,0.0,
33385,DTJM6211B-FEARLESSNone,fearless jet brn gd bead adj br,2018Q3,240.0,240.0,0.0,
33386,DTJM6211B-FORGIVENNone,forgiven blk gd brnz bead adj br,2018Q3,240.0,240.0,0.0,
33387,DTJM6211B-GDCROSSNone,gd cross mul bead adj br,2018Q3,240.0,240.0,0.0,
33388,DTJM6211B-GRATEFULNone,grateful blk gd brnz bead adj br,2018Q3,240.0,240.0,0.0,
33389,DTJM6211B-HAPPYNone,happy maron gry gd bead adj br,2018Q3,240.0,240.0,0.0,
33390,DTJM6211B-LOVENone,sv luv maron gry gd bead adj br,2018Q3,240.0,240.0,0.0,
33391,DTJM6211B-REDEEMEDNone,redemd tl brn gd bead adj br,2018Q3,240.0,240.0,0.0,
33392,DTJM6211B-SLCROSSNone,sv cross blk gry gd bead adj br,2018Q3,240.0,240.0,0.0,
33393,DTJM6211B-SOUTHERNNone,southern blk gd gry bead adj br,2018Q3,240.0,240.0,0.0,
33394,DTJM6211B-STILLNone,sv be still nv gry gd bead adj br,2018Q3,240.0,240.0,0.0,
33395,DTJM6222B-BRNNone,gd ring mgntic brn snakskin br,2018Q4,12.0,312.0,300.0,
33396,DTJM6222B-GD-BRNZNone,gd ring mgntic bronze leather br,2018Q4,12.0,312.0,300.0,
33397,DTJM6222B-GD-IVNone,gd ring mgntic iv snakeskin br,2018Q4,12.0,312.0,300.0,
33398,DTJM6222B-GD-SNKNone,gd ring mgntic jet snakeskin br,2018Q4,12.0,312.0,300.0,
33399,DTJM6222B-GOLDNone,gd ring mgntic gd snakeskin br,2018Q4,12.0,312.0,300.0,
33400,DTJM6222B-GRYNone,gd ring mgntic gry snakeskin br,2018Q4,12.0,312.0,300.0,
33401,DTJM6222B-HEMANone,gd ring mgntic hemtit snakeskin br,2018Q4,12.0,312.0,300.0,
33402,DTJM6222B-PKNone,gd ring mgntic pink snakeskin br,2018Q4,12.0,312.0,300.0,
33403,DTJM6222B-SL-BLKNone,sv ring mgntic blk leather br,2018Q4,12.0,312.0,300.0,
33404,DTJM6222B-SL-BRNZNone,sv ring mgntic bronz leather br,2018Q4,12.0,312.0,300.0,
33405,DTJM6222B-SL-IVNone,sv ring mgntic iv mtlic snkeskn br,2018Q4,12.0,312.0,300.0,
33406,DTJM6222B-TANNone,sv ring mgntic tan leather br,2018Q4,12.0,312.0,300.0,
33407,DTJM6223B-BLESSEDNone,beaded stretch bracelet,2018Q4,12.0,252.0,240.0,
33408,DTJM6223B-DANCENone,beaded stretch bracelet,2018Q4,12.0,252.0,240.0,
33409,DTJM6223B-FAITHNone,beaded stretch bracelet,2018Q4,12.0,252.0,240.0,
33410,DTJM6223B-GD-LOVENone,beaded stretch bracelet,2018Q4,12.0,252.0,240.0,
33411,DTJM6223B-MAGICALNone,beaded stretch bracelet,2018Q4,12.0,252.0,240.0,
33412,DTJM6223B-PRINCESSNone,beaded stretch bracelet,2018Q4,12.0,252.0,240.0,
33413,DTJM6223B-SHINENone,beaded stretch bracelet,2018Q4,12.0,252.0,240.0,
33414,DTJM6223B-SL-LOVENone,beaded stretch bracelet,2018Q4,12.0,252.0,240.0,
33415,DTJM6223B-SPARKLENone,beaded stretch bracelet,2018Q4,12.0,252.0,240.0,
33416,DTJM6223B-SWEETNone,beaded stretch bracelet,2018Q4,12.0,252.0,240.0,
33417,DTJM6224B-BLKNone,gryblk cir rsin  blk stretch br,2018Q4,12.0,312.0,300.0,
33418,DTJM6224B-BLUNone,tt cir rsin  blue stretch br,2018Q4,12.0,312.0,300.0,
33419,DTJM6224B-BRNNone,wht mrbld cir brn stretch br,2018Q4,12.0,312.0,300.0,
33420,DTJM6224B-MARNone,grywht cir rsin  grymrn strtch br,2018Q4,12.0,312.0,300.0,
33421,DTJM6224B-MINNone,mint mul cir rsin gry strtch br,2018Q4,12.0,312.0,300.0,
33422,DTJM6224B-MLTNone,mul cir rsn  brn strtch br,2018Q4,12.0,312.0,300.0,
33423,DTJM6224B-PASNone,pstl cir rsin opliv strtch br,2018Q4,12.0,312.0,300.0,
33424,DTJM6224B-TORTNone,tt cir rsin  brn strtch br,2018Q4,12.0,312.0,300.0,
33425,DTJM6224B-WATNone,wtrmelon cir rsin  pink strtch br,2018Q4,12.0,312.0,300.0,
33426,DTJM6224B-WGNone,wht cir rsin  gry strtch br,2018Q4,12.0,312.0,300.0,
33427,DTJM6225B-AMZNone,stretch br  psalm   charm,2018Q4,12.0,292.0,280.0,
33428,DTJM6225B-BIGNone,natural stretch w claspdouble chrm,2018Q4,12.0,292.0,280.0,
33429,DTJM6225B-BLUNone,blush stretch w claspdouble chrm,2018Q4,12.0,292.0,280.0,
33430,DTJM6225B-DALNone,dal stretch w claspdouble chrm,2018Q4,12.0,292.0,280.0,
33431,DTJM6225B-HOWNone,how stretch w claspdouble chrm,2018Q4,12.0,292.0,280.0,
33432,DTJM6225B-ICANNone,amznite stretch w claspdouble chrm,2018Q4,12.0,292.0,280.0,
33433,DTJM6225B-JETNone,jet stretch w claspdouble chrm,2018Q4,12.0,292.0,280.0,
33434,DTJM6225B-LVDNone,grey stretch w claspdouble chrm,2018Q4,12.0,336.0,324.0,
33435,DTJM6225B-PJNone,pja stretch w claspdouble chrm,2018Q4,12.0,292.0,280.0,
33436,DTJM6225B-RQNone,rq stretch w claspdouble chrm,2018Q4,12.0,292.0,280.0,
33437,DTJM6225B-TLPNone,cha stretch w claspdouble chrm,2018Q4,12.0,292.0,280.0,
33438,DTJM6225B-WRDNone,grey stretch w claspdouble chrm,2018Q4,12.0,292.0,280.0,
33439,DTJM6226B-BLSDNone,gd adjustable disk chain br,2018Q4,12.0,312.0,300.0,
33440,DTJM6226B-BLVNone,gd adjustable disk chain br,2018Q4,12.0,312.0,300.0,
33441,DTJM6226B-FAITHNone,gd adjustable disk chain br,2018Q4,12.0,312.0,300.0,
33442,DTJM6226B-FORNone,gd adjustable disk chain br,2018Q4,12.0,312.0,300.0,
