,Style_Color,ds,y
10674,DTA2N2093GRY,2016-09-09,12
10675,DTA2N2093GRY,2016-07-28,1
10676,DTA2N2093GRY,2016-09-09,60
10677,DTA2N2093GRY,2016-10-04,60
10678,DTA2N2093GRY,2016-10-07,24
10679,DTA2N2093GRY,2016-09-23,12
10680,DTA2N2093GRY,2016-09-23,24
10681,DTA2N2093GRY,2016-10-04,24
10682,DTA2N2093GRY,2016-10-04,12
10683,DTA2N2093GRY,2016-09-13,12
10684,DTA2N2093GRY,2016-09-15,12
10685,DTA2N2093GRY,2017-01-27,12
10686,DTA2N2093GRY,2016-08-23,12
10687,DTA2N2093GRY,2016-09-16,12
10688,DTA2N2093GRY,2017-01-20,24
10689,DTA2N2093GRY,2016-10-14,12
10690,DTA2N2093GRY,2016-12-08,36
10691,DTA2N2093GRY,2016-08-26,12
10692,DTA2N2093GRY,2016-09-15,36
10693,DTA2N2093GRY,2016-11-21,60
10694,DTA2N2093GRY,2016-09-13,12
10695,DTA2N2093GRY,2016-09-22,12
10696,DTA2N2093GRY,2016-09-21,12
10697,DTA2N2093GRY,2016-10-26,12
10698,DTA2N2093GRY,2016-09-06,60
10699,DTA2N2093GRY,2016-11-08,72
10700,DTA2N2093GRY,2016-09-19,12
10701,DTA2N2093GRY,2016-11-08,12
10702,DTA2N2093GRY,2016-08-26,36
10703,DTA2N2093GRY,2016-11-08,36
10704,DTA2N2093GRY,2016-11-22,12
10705,DTA2N2093GRY,2016-08-31,12
10706,DTA2N2093GRY,2016-10-04,12
10707,DTA2N2093GRY,2016-08-23,12
10708,DTA2N2093GRY,2016-08-23,36
10709,DTA2N2093GRY,2016-09-19,12
10710,DTA2N2093GRY,2016-11-23,12
10711,DTA2N2093GRY,2017-01-20,24
10712,DTA2N2093GRY,2016-09-22,12
10713,DTA2N2093GRY,2016-09-30,36
10714,DTA2N2093GRY,2016-09-15,12
10715,DTA2N2093GRY,2016-09-15,12
10716,DTA2N2093GRY,2016-09-15,12
10717,DTA2N2093GRY,2016-12-09,12
10718,DTA2N2093GRY,2016-09-08,12
10719,DTA2N2093GRY,2016-10-07,12
10720,DTA2N2093GRY,2016-10-05,12
10721,DTA2N2093GRY,2016-11-21,24
10722,DTA2N2093GRY,2017-01-25,12
10723,DTA2N2093GRY,2016-09-30,12
10724,DTA2N2093GRY,2016-09-16,12
10725,DTA2N2093GRY,2017-01-20,12
10726,DTA2N2093GRY,2016-08-23,24
10727,DTA2N2093GRY,2016-11-29,36
10728,DTA2N2093HOW,2017-01-27,24
10729,DTA2N2093HOW,2017-04-13,12
10730,DTA2N2093HOW,2017-01-20,72
10731,DTA2N2093HOW,2017-05-24,12
10732,DTA2N2093HOW,2017-01-25,12
10733,DTA2N2093HOW,2017-03-24,12
10734,DTA2N2093HOW,2017-04-24,12
10735,DTA2N2093HOW,2017-01-25,24
10736,DTA2N2093HOW,2017-04-07,12
10737,DTA2N2093HOW,2017-05-11,24
10738,DTA2N2093HOW,2017-01-20,12
10739,DTA2N2093HOW,2017-01-20,36
10740,DTA2N2093IV,2016-12-09,12
10741,DTA2N2093IV,2016-09-23,12
10742,DTA2N2093IV,2016-09-23,24
10743,DTA2N2093IV,2016-08-23,12
10744,DTA2N2093IV,2016-10-14,12
10745,DTA2N2093IV,2016-09-22,12
10746,DTA2N2093IV,2016-08-26,36
10747,DTA2N2093IV,2016-10-17,12
10748,DTA2N2093IV,2017-02-07,23
10749,DTA2N2093IV,2016-08-31,12
10750,DTA2N2093IV,2016-10-14,12
10751,DTA2N2093IV,2016-09-30,36
10752,DTA2N2093IV,2016-11-30,36
10753,DTA2N2093IV,2016-08-25,12
10754,DTA2N2093IV,2016-12-09,12
10755,DTA2N2093IV,2016-10-05,12
10756,DTA2N2093IV,2016-11-04,12
10757,DTA2N2093IV,2016-11-21,24
10758,DTA2N2093IV,2016-11-30,12
10759,DTA2N2093IV,2016-08-23,24
10760,DTA2N2093IV,2016-11-29,24
10761,DTA2N2093PH,2017-01-27,12
10762,DTA2N2093PH,2017-02-14,36
10763,DTA2N2093PH,2017-01-27,24
10764,DTA2N2093PH,2017-03-28,12
10765,DTA2N2093PH,2017-01-20,48
10766,DTA2N2093PH,2017-01-20,12
10767,DTA2N2093PH,2017-01-25,12
10768,DTA2N2093PH,2017-01-20,12
10769,DTA2N2093PJA,2016-09-08,12
10770,DTA2N2093PJA,2016-09-09,12
10771,DTA2N2093PJA,2016-07-28,1
10772,DTA2N2093PJA,2016-09-09,60
10773,DTA2N2093PJA,2016-10-04,60
10774,DTA2N2093PJA,2017-03-21,12
10775,DTA2N2093PJA,2016-10-07,24
10776,DTA2N2093PJA,2016-09-23,12
10777,DTA2N2093PJA,2016-10-04,12
10778,DTA2N2093PJA,2017-01-27,12
10779,DTA2N2093PJA,2016-08-23,12
10780,DTA2N2093PJA,2016-09-16,12
10781,DTA2N2093PJA,2016-12-09,24
10782,DTA2N2093PJA,2016-09-13,12
10783,DTA2N2093PJA,2016-09-15,72
10784,DTA2N2093PJA,2016-09-20,60
10785,DTA2N2093PJA,2016-11-21,60
10786,DTA2N2093PJA,2016-08-23,12
10787,DTA2N2093PJA,2016-09-15,12
10788,DTA2N2093PJA,2016-09-21,12
10789,DTA2N2093PJA,2016-09-06,60
10790,DTA2N2093PJA,2016-11-08,72
10791,DTA2N2093PJA,2016-08-26,24
10792,DTA2N2093PJA,2016-09-09,12
10793,DTA2N2093PJA,2016-11-08,12
10794,DTA2N2093PJA,2016-11-22,12
10795,DTA2N2093PJA,2017-01-20,48
10796,DTA2N2093PJA,2016-08-31,12
10797,DTA2N2093PJA,2016-08-23,12
10798,DTA2N2093PJA,2016-09-09,24
10799,DTA2N2093PJA,2016-09-19,12
10800,DTA2N2093PJA,2016-11-23,12
10801,DTA2N2093PJA,2017-01-20,24
10802,DTA2N2093PJA,2016-09-12,12
10803,DTA2N2093PJA,2016-09-30,36
10804,DTA2N2093PJA,2016-11-30,36
10805,DTA2N2093PJA,2016-08-30,12
10806,DTA2N2093PJA,2016-09-15,12
10807,DTA2N2093PJA,2016-11-25,60
10808,DTA2N2093PJA,2016-09-15,12
10809,DTA2N2093PJA,2016-09-15,12
10810,DTA2N2093PJA,2017-01-30,12
10811,DTA2N2093PJA,2017-01-20,12
10812,DTA2N2093PJA,2017-05-24,12
10813,DTA2N2093PJA,2016-10-05,12
10814,DTA2N2093PJA,2016-11-21,24
10815,DTA2N2093PJA,2017-01-25,12
10816,DTA2N2093PJA,2016-11-30,12
10817,DTA2N2093PJA,2016-09-06,12
10818,DTA2N2093PJA,2016-11-30,12
10819,DTA2N2093PJA,2016-09-16,12
10820,DTA2N2093PJA,2016-08-23,24
10821,DTA2N2093PJA,2016-11-29,48
10822,DTA2N2093RQ,2017-01-19,36
10823,DTA2N2093RQ,2017-03-28,12
10824,DTA2N2093RQ,2017-04-27,12
10825,DTA2N2093RQ,2017-01-20,60
10826,DTA2N2093RQ,2017-01-20,24
10827,DTA2N2093RQ,2017-01-25,12
10828,DTA2N2093RQ,2017-01-25,24
10829,DTA2N2093RQ,2017-04-24,12
10830,DTA2N2093RQ,2017-01-25,24
10831,DTA2N2093RQ,2017-04-07,12
10832,DTA2N2093RQ,2017-04-06,12
10833,DTA2N2093RQ,2017-05-11,24
10834,DTA2N2093RQ,2017-01-20,12
10835,DTA2N2093SAG,2016-09-08,12
10836,DTA2N2093SAG,2016-09-09,12
10837,DTA2N2093SAG,2016-07-28,1
10838,DTA2N2093SAG,2016-09-09,36
10839,DTA2N2093SAG,2016-10-04,60
10840,DTA2N2093SAG,2016-10-07,24
10841,DTA2N2093SAG,2016-09-23,12
10842,DTA2N2093SAG,2016-09-23,24
10843,DTA2N2093SAG,2016-10-04,24
10844,DTA2N2093SAG,2016-10-04,12
10845,DTA2N2093SAG,2016-09-13,12
10846,DTA2N2093SAG,2016-09-15,12
10847,DTA2N2093SAG,2016-08-23,12
10848,DTA2N2093SAG,2016-08-23,24
10849,DTA2N2093SAG,2016-09-16,12
10850,DTA2N2093SAG,2016-09-22,12
10851,DTA2N2093SAG,2016-08-23,12
10852,DTA2N2093SAG,2016-10-26,12
10853,DTA2N2093SAG,2016-11-08,12
10854,DTA2N2093SAG,2016-08-26,24
10855,DTA2N2093SAG,2016-10-17,12
10856,DTA2N2093SAG,2016-09-26,12
10857,DTA2N2093SAG,2016-08-23,12
10858,DTA2N2093SAG,2016-08-23,36
10859,DTA2N2093SAG,2016-09-19,12
10860,DTA2N2093SAG,2016-08-31,12
10861,DTA2N2093SAG,2016-09-30,36
10862,DTA2N2093SAG,2016-08-31,12
10863,DTA2N2093SAG,2016-11-25,60
10864,DTA2N2093SAG,2016-09-15,12
10865,DTA2N2093SAG,2016-08-25,12
10866,DTA2N2093SAG,2016-09-08,12
10867,DTA2N2093SAG,2016-10-05,24
10868,DTA2N2093SAG,2016-09-30,12
10869,DTA2N2093SAG,2016-09-16,12
10870,DTA2N2093SAG,2016-09-26,12
10871,DTA2N2093SAG,2016-09-19,12
10872,DTA2N2093SAG,2016-08-23,12
10873,DTA2N2093XWG-IVTQ,2017-02-28,60
10874,DTA2N2093XWS-LGRYHOW,2017-02-28,60
10875,DTA2N2095GRY,2016-10-07,12
10876,DTA2N2095GRY,2016-10-04,12
10877,DTA2N2095GRY,2016-08-26,1
10878,DTA2N2095GRY,2016-09-28,24
10879,DTA2N2095GRY,2016-09-15,12
10880,DTA2N2095GRY,2016-09-16,12
10881,DTA2N2095GRY,2016-09-06,60
10882,DTA2N2095GRY,2016-11-01,60
10883,DTA2N2095GRY,2016-11-08,12
10884,DTA2N2095GRY,2016-09-02,36
10885,DTA2N2095GRY,2016-11-18,84
10886,DTA2N2095GRY,2016-09-09,24
10887,DTA2N2095GRY,2016-11-23,24
10888,DTA2N2095GRY,2016-09-08,12
10889,DTA2N2095IV,2016-09-16,12
10890,DTA2N2095IV,2016-11-01,60
10891,DTA2N2095IV,2016-09-02,24
10892,DTA2N2095IV,2016-10-17,24
10893,DTA2N2095IV,2016-09-09,24
10894,DTA2N2095IV,2016-10-14,12
10895,DTA2N2095IV,2016-10-12,12
10896,DTA2N2095IV,2016-09-15,12
10897,DTA2N2095IV,2016-09-08,12
10898,DTA2N2095IV,2016-10-05,12
10899,DTA2N2095LGRY,2016-08-26,1
10900,DTA2N2095LGRY,2016-09-28,12
10901,DTA2N2095LGRY,2016-09-06,72
10902,DTA2N2095LGRY,2016-11-01,60
10903,DTA2N2095LGRY,2016-09-02,36
10904,DTA2N2095LGRY,2016-11-18,84
10905,DTA2N2095LGRY,2016-09-09,24
10906,DTA2N2095LGRY,2016-10-12,10
10907,DTA2N2095LGRY,2016-09-14,12
10908,DTA2N2095SAG,2016-10-04,12
10909,DTA2N2095SAG,2016-08-26,1
10910,DTA2N2095SAG,2016-09-28,12
10911,DTA2N2095SAG,2016-10-03,12
10912,DTA2N2095SAG,2016-09-15,12
10913,DTA2N2095SAG,2016-09-02,24
10914,DTA2N2095SAG,2016-10-17,11
10915,DTA2N2095SAG,2016-11-18,36
10916,DTA2N2095SAG,2016-09-09,24
10917,DTA2N2095SAG,2016-10-12,12
10918,DTA2N2095SAG,2016-09-08,12
10919,DTA2N2095SAG,2016-10-05,12
10920,DTA2N2097WG-BGD,2016-09-23,12
10921,DTA2N2097WG-BGD,2017-10-25,12
10922,DTA2N2097WG-BGD,2016-08-26,24
10923,DTA2N2097WG-BGD,2016-08-31,12
10924,DTA2N2097WG-BGD,2016-09-22,24
10925,DTA2N2097WG-BGD,2016-09-15,24
10926,DTA2N2097WG-BGD,2016-09-30,12
10927,DTA2N2097WG-BGD,2016-09-06,12
10928,DTA2N2097WG-BRN,2016-09-23,12
10929,DTA2N2097WG-BRN,2016-08-26,24
10930,DTA2N2097WG-BRN,2016-10-26,12
10931,DTA2N2097WG-BRN,2016-09-15,24
10932,DTA2N2097WG-BRN,2016-09-19,12
10933,DTA2N2097WG-BRN,2016-09-06,36
10934,DTA2N2097WG-GRY,2016-08-26,24
10935,DTA2N2097WG-GRY,2016-10-12,12
10936,DTA2N2097WG-GRY,2016-10-26,12
10937,DTA2N2097WG-GRY,2016-09-06,36
10938,DTA2N2097WG-IV,2016-08-26,24
10939,DTA2N2097WG-IV,2016-10-26,12
10940,DTA2N2097WG-IV,2016-08-31,12
10941,DTA2N2097WG-IV,2016-09-19,12
10942,DTA2N2097WG-IV,2016-09-06,12
10943,DTA2N2097WG-JET,2016-09-23,12
10944,DTA2N2097WG-JET,2016-08-26,24
10945,DTA2N2097WG-JET,2016-08-31,12
10946,DTA2N2097WG-JET,2016-09-06,36
10947,DTA2N2097WG-NAT,2016-10-14,12
10948,DTA2N2097WG-NAT,2016-08-23,24
10949,DTA2N2097WG-NAT,2016-08-26,48
10950,DTA2N2097WG-NAT,2016-08-23,24
10951,DTA2N2097WG-NAT,2016-09-23,36
10952,DTA2N2097WG-NAT,2016-09-30,48
10953,DTA2N2097WG-NAT,2016-11-08,24
10954,DTA2N2097WG-NAT,2016-08-26,24
10955,DTA2N2097WG-NAT,2016-10-06,12
10956,DTA2N2097WG-NAT,2016-10-26,12
10957,DTA2N2097WG-NAT,2016-11-23,24
10958,DTA2N2097WG-NAT,2016-08-31,12
10959,DTA2N2097WG-NAT,2016-09-15,12
10960,DTA2N2097WG-NAT,2016-09-06,24
10961,DTA2N2098WG-BGD,2016-09-09,12
10962,DTA2N2098WG-BGD,2018-07-27,120
10963,DTA2N2098WG-BGD,2016-08-26,24
10964,DTA2N2098WG-BGD,2016-10-05,72
10965,DTA2N2098WG-BGD,2016-09-15,12
10966,DTA2N2098WG-BRN,2018-07-02,24
10967,DTA2N2098WG-BRN,2016-09-16,12
10968,DTA2N2098WG-BRN,2016-08-26,24
10969,DTA2N2098WG-BRN,2017-02-07,48
10970,DTA2N2098WG-BRN,2016-09-23,24
10971,DTA2N2098WG-BRN,2016-08-26,24
10972,DTA2N2098WG-BRN,2016-10-05,72
10973,DTA2N2098WG-BRN,2016-09-15,12
10974,DTA2N2098WG-GRY,2018-07-02,24
10975,DTA2N2098WG-GRY,2016-08-26,24
10976,DTA2N2098WG-GRY,2017-02-07,48
10977,DTA2N2098WG-GRY,2018-01-12,12
10978,DTA2N2098WG-GRY,2018-02-12,24
10979,DTA2N2098WG-GRY,2018-04-09,120
10980,DTA2N2098WG-GRY,2016-08-26,24
10981,DTA2N2098WG-GRY,2016-10-05,72
10982,DTA2N2098WG-GRY,2016-09-15,12
10983,DTA2N2098WG-IV,2018-07-02,36
10984,DTA2N2098WG-IV,2016-08-26,36
10985,DTA2N2098WG-IV,2017-02-07,48
10986,DTA2N2098WG-IV,2016-09-23,24
10987,DTA2N2098WG-IV,2016-08-26,24
10988,DTA2N2098WG-IV,2016-09-15,12
10989,DTA2N2098WG-JET,2016-08-26,24
10990,DTA2N2098WG-JET,2017-02-07,36
10991,DTA2N2098WG-JET,2016-09-23,24
10992,DTA2N2098WG-JET,2016-08-26,24
10993,DTA2N2098WG-JET,2016-10-05,72
10994,DTA2N2098WG-NAT,2016-08-18,24
10995,DTA2N2098WG-NAT,2016-09-13,12
10996,DTA2N2098WG-NAT,2018-07-27,84
10997,DTA2N2098WG-NAT,2016-08-23,24
10998,DTA2N2098WG-NAT,2016-08-26,48
10999,DTA2N2098WG-NAT,2017-02-07,60
11000,DTA2N2098WG-NAT,2018-01-12,12
11001,DTA2N2098WG-NAT,2018-02-12,24
11002,DTA2N2098WG-NAT,2018-02-12,84
11003,DTA2N2098WG-NAT,2016-08-23,24
11004,DTA2N2098WG-NAT,2016-08-26,24
11005,DTA2N2098WG-NAT,2016-09-12,12
11006,DTA2N2098WG-NAT,2016-08-31,12
11007,DTA2N2098WG-NAT,2016-09-15,12
11008,DTA2N2098WG-NAT,2016-08-31,12
11009,DTA2N2098WG-NAT,2016-09-26,12
11010,DTA2N2098WG-NAT,2016-10-24,12
11011,DTA2N2098WG-NAT,2016-09-15,12
11012,DTA2N2100WG-BGD,2016-09-16,24
11013,DTA2N2100WG-BGD,2016-09-22,12
11014,DTA2N2100WG-BGD,2016-09-28,12
11015,DTA2N2100WG-BGD,2016-10-28,12
11016,DTA2N2100WG-BGD,2016-11-08,24
11017,DTA2N2100WG-BGD,2016-12-12,12
11018,DTA2N2100WG-BGD,2016-12-19,24
11019,DTA2N2100WG-BGD,2018-01-17,12
11020,DTA2N2100WG-BGD,2018-01-17,12
11021,DTA2N2100WG-BGD,2016-09-22,12
11022,DTA2N2100WG-BGD,2017-06-05,1
11023,DTA2N2100WG-BRN,2016-09-16,24
11024,DTA2N2100WG-BRN,2018-07-02,48
11025,DTA2N2100WG-BRN,2016-09-22,12
11026,DTA2N2100WG-BRN,2016-09-28,12
11027,DTA2N2100WG-BRN,2016-10-28,12
11028,DTA2N2100WG-BRN,2016-11-08,12
11029,DTA2N2100WG-BRN,2016-12-12,12
11030,DTA2N2100WG-BRN,2016-12-19,24
11031,DTA2N2100WG-BRN,2016-09-02,24
11032,DTA2N2100WG-BRN,2018-01-17,12
11033,DTA2N2100WG-BRN,2018-01-17,12
11034,DTA2N2100WG-GRY,2016-09-16,24
11035,DTA2N2100WG-GRY,2018-07-02,48
11036,DTA2N2100WG-GRY,2016-09-28,12
11037,DTA2N2100WG-GRY,2016-10-28,12
11038,DTA2N2100WG-GRY,2016-11-08,24
11039,DTA2N2100WG-GRY,2016-12-12,12
11040,DTA2N2100WG-GRY,2016-12-19,24
11041,DTA2N2100WG-GRY,2018-01-17,12
11042,DTA2N2100WG-GRY,2018-01-17,12
11043,DTA2N2100WG-IV,2016-09-16,48
11044,DTA2N2100WG-IV,2018-07-02,48
11045,DTA2N2100WG-IV,2016-09-02,24
11046,DTA2N2100WG-IV,2018-01-17,12
11047,DTA2N2100WG-IV,2018-01-17,12
11048,DTA2N2100WG-JET,2016-09-16,24
11049,DTA2N2100WG-JET,2016-09-22,12
11050,DTA2N2100WG-JET,2016-09-28,12
11051,DTA2N2100WG-JET,2016-10-28,12
11052,DTA2N2100WG-JET,2016-11-08,12
11053,DTA2N2100WG-JET,2016-09-02,24
11054,DTA2N2100WG-JET,2016-09-15,24
11055,DTA2N2100WG-NAT,2016-08-31,24
11056,DTA2N2100WG-NAT,2016-10-14,12
11057,DTA2N2100WG-NAT,2016-08-23,12
11058,DTA2N2100WG-NAT,2016-08-19,12
11059,DTA2N2100WG-NAT,2016-09-02,24
11060,DTA2N2100WG-NAT,2016-08-26,24
11061,DTA2N2100WG-NAT,2017-01-20,24
11062,DTA2N2100WG-NAT,2017-02-07,48
11063,DTA2N2100WG-NAT,2018-01-17,12
11064,DTA2N2100WG-NAT,2018-01-17,12
11065,DTA2N2100WG-NAT,2016-08-26,24
11066,DTA2N2100WG-NAT,2016-09-12,12
11067,DTA2N2100WG-NAT,2016-09-15,24
11068,DTA2N2100WG-NAT,2016-09-01,12
11069,DTA2N2100WG-NAT,2018-03-22,12
11070,DTA2N2108GRY,2016-07-26,24
11071,DTA2N2108GRY,2016-09-21,12
11072,DTA2N2108GRY,2018-03-28,36
11073,DTA2N2108GRY,2016-10-12,12
11074,DTA2N2108GRY,2016-09-19,12
11075,DTA2N2108GRY,2018-04-10,48
11076,DTA2N2108GRY,2016-07-15,48
11077,DTA2N2108GRY,2016-07-11,48
11078,DTA2N2108GRY,2016-07-26,12
11079,DTA2N2108GRY,2016-08-11,24
11080,DTA2N2108GRY,2016-08-25,12
11081,DTA2N2108GRY,2018-01-05,12
11082,DTA2N2108GRY,2016-07-22,24
11083,DTA2N2108GRY,2016-08-09,12
11084,DTA2N2108GRY,2016-10-05,24
11085,DTA2N2108GRY,2017-01-09,24
11086,DTA2N2108GRY,2016-07-19,12
11087,DTA2N2108GRY,2017-10-30,12
11088,DTA2N2108GRY,2016-09-19,12
11089,DTA2N2108GRY,2016-08-11,24
11090,DTA2N2108GRY,2016-07-12,84
11091,DTA2N2108HOW,2016-09-21,12
11092,DTA2N2108HOW,2018-03-28,36
11093,DTA2N2108HOW,2018-04-10,12
11094,DTA2N2108HOW,2016-11-11,12
11095,DTA2N2108HOW,2016-07-15,36
11096,DTA2N2108HOW,2018-01-12,12
11097,DTA2N2108HOW,2016-07-11,36
11098,DTA2N2108HOW,2016-07-15,36
11099,DTA2N2108HOW,2016-08-25,12
11100,DTA2N2108HOW,2018-01-05,12
11101,DTA2N2108HOW,2016-07-22,24
11102,DTA2N2108HOW,2016-08-09,12
11103,DTA2N2108HOW,2016-10-05,12
11104,DTA2N2108HOW,2016-07-19,12
11105,DTA2N2108HOW,2016-08-19,24
11106,DTA2N2108HOW,2016-09-19,12
11107,DTA2N2108HOW,2016-08-11,24
11108,DTA2N2108HOW,2016-07-12,60
11109,DTA2N2108SOD,2016-07-26,24
11110,DTA2N2108SOD,2016-09-21,12
11111,DTA2N2108SOD,2018-03-28,33
11112,DTA2N2108SOD,2016-11-11,12
11113,DTA2N2108SOD,2016-07-15,36
11114,DTA2N2108SOD,2018-01-12,12
11115,DTA2N2108SOD,2016-07-11,36
11116,DTA2N2108SOD,2016-12-12,60
11117,DTA2N2108SOD,2016-07-26,12
11118,DTA2N2108SOD,2016-08-02,12
11119,DTA2N2108SOD,2016-08-11,36
11120,DTA2N2108SOD,2018-01-26,12
11121,DTA2N2108SOD,2016-08-25,12
11122,DTA2N2108SOD,2016-07-22,12
11123,DTA2N2108SOD,2016-08-09,12
11124,DTA2N2108SOD,2016-10-05,12
11125,DTA2N2108SOD,2016-09-30,12
11126,DTA2N2108SOD,2016-08-19,24
11127,DTA2N2108SOD,2016-08-11,24
11128,DTA2N2108SOD,2016-07-12,48
11129,DTA2N2108SOD,2017-05-30,1
11130,DTA2N2108SOD,2017-05-31,1
11131,DTA2N2108TQ,2016-07-26,24
11132,DTA2N2108TQ,2016-09-21,12
11133,DTA2N2108TQ,2018-03-28,36
11134,DTA2N2108TQ,2017-04-04,24
11135,DTA2N2108TQ,2016-10-12,12
11136,DTA2N2108TQ,2018-04-10,48
11137,DTA2N2108TQ,2016-11-11,12
11138,DTA2N2108TQ,2016-07-15,24
11139,DTA2N2108TQ,2016-07-11,48
11140,DTA2N2108TQ,2016-07-15,36
11141,DTA2N2108TQ,2016-07-26,12
11142,DTA2N2108TQ,2016-08-11,36
11143,DTA2N2108TQ,2016-08-25,12
11144,DTA2N2108TQ,2018-01-05,12
11145,DTA2N2108TQ,2016-07-22,24
11146,DTA2N2108TQ,2016-08-09,12
11147,DTA2N2108TQ,2016-10-05,12
11148,DTA2N2108TQ,2016-07-19,12
11149,DTA2N2108TQ,2016-08-19,12
11150,DTA2N2108TQ,2016-08-11,24
11151,DTA2N2108TQ,2016-07-12,84
11152,DTA2N211G-BGD,2016-11-22,36
11153,DTA2N211G-BGD,2016-08-30,48
11154,DTA2N211G-BGD,2016-06-10,36
11155,DTA2N211G-BGD,2016-07-19,24
11156,DTA2N211G-BGD,2016-06-01,24
11157,DTA2N211G-BGD,2016-08-09,12
11158,DTA2N211G-BGD,2016-08-23,12
11159,DTA2N211G-BGD,2016-10-06,12
11160,DTA2N211G-BGD,2016-06-22,12
11161,DTA2N211G-BGD,2016-09-23,12
11162,DTA2N211G-BGD,2016-06-14,12
11163,DTA2N211G-BGD,2016-06-22,12
11164,DTA2N211G-BGD,2016-06-24,12
11165,DTA2N211G-BLS,2016-06-03,24
11166,DTA2N211G-BLS,2017-08-18,24
11167,DTA2N211G-BLS,2016-06-10,36
11168,DTA2N211G-BLS,2016-07-19,24
11169,DTA2N211G-BLS,2016-06-01,24
11170,DTA2N211G-BLS,2016-06-22,12
11171,DTA2N211G-BLS,2016-06-14,12
11172,DTA2N211G-BLS,2016-07-20,12
11173,DTA2N211G-BRZ,2016-05-12,24
11174,DTA2N211G-BRZ,2017-08-18,24
11175,DTA2N211G-BUR,2016-06-03,24
11176,DTA2N211G-BUR,2016-08-09,24
11177,DTA2N211G-BUR,2016-11-29,36
11178,DTA2N211G-CHA,2016-06-02,12
11179,DTA2N211G-CHA,2016-05-12,24
11180,DTA2N211G-CHA,2017-08-18,24
11181,DTA2N211G-CHA,2016-05-16,12
11182,DTA2N211G-GRY,2016-05-12,24
11183,DTA2N211G-GRY,2016-08-09,12
11184,DTA2N211G-GRY,2016-11-22,36
11185,DTA2N211G-GRY,2016-11-29,36
11186,DTA2N211G-GRY,2016-06-01,24
11187,DTA2N211G-GRY,2016-07-19,12
11188,DTA2N211G-GRY,2016-08-09,12
11189,DTA2N211G-GRY,2016-09-22,12
11190,DTA2N211G-GRY,2016-06-22,12
11191,DTA2N211G-HOW,2016-06-02,12
11192,DTA2N211G-HOW,2016-06-23,12
11193,DTA2N211G-HOW,2016-08-18,12
11194,DTA2N211G-HOW,2016-05-12,36
11195,DTA2N211G-HOW,2017-08-18,24
11196,DTA2N211G-HOW,2016-06-10,24
11197,DTA2N211G-HOW,2016-06-22,12
11198,DTA2N211G-HOW,2016-06-22,12
11199,DTA2N211G-HOW,2016-06-24,12
11200,DTA2N211G-HOW,2016-08-15,12
11201,DTA2N211G-JAM,2016-06-23,12
11202,DTA2N211G-JAM,2016-08-26,12
11203,DTA2N211G-JAM,2016-10-13,12
11204,DTA2N211G-JAM,2016-06-10,24
11205,DTA2N211G-JAM,2016-06-01,24
11206,DTA2N211G-JAM,2016-08-09,12
11207,DTA2N211G-JAM,2016-05-16,12
11208,DTA2N211G-JET,2016-07-19,24
11209,DTA2N211G-OJA,2016-06-23,12
11210,DTA2N211G-OJA,2016-08-18,12
11211,DTA2N211G-OJA,2016-06-10,24
11212,DTA2N211G-OJA,2016-06-07,36
11213,DTA2N211G-PH,2016-06-02,12
11214,DTA2N211G-PH,2016-06-22,12
11215,DTA2N211G-PUR,2016-06-10,24
11216,DTA2N211G-PUR,2016-06-22,12
11217,DTA2N211G-PUR,2016-06-24,12
11218,DTA2N211G-SAG,2016-08-26,12
11219,DTA2N211G-SAG,2016-09-28,24
11220,DTA2N211G-SAG,2016-06-03,24
11221,DTA2N211G-SAG,2016-06-10,36
11222,DTA2N211G-SAG,2016-07-19,24
11223,DTA2N211G-SAG,2016-06-01,24
11224,DTA2N211G-SAG,2016-06-22,12
11225,DTA2N211G-SAG,2016-06-14,12
11226,DTA2N211G-SAG,2016-06-07,36
11227,DTA2N211G-SAG,2016-07-20,12
11228,DTA2N211G-TQ,2016-06-02,12
11229,DTA2N211G-TQ,2016-05-12,24
11230,DTA2N211G-TQ,2017-08-18,24
11231,DTA2N211G-TQ,2016-06-22,12
11232,DTA2N2111WG-BGD,2016-10-14,48
11233,DTA2N2111WG-BGD,2017-01-06,24
11234,DTA2N2111WG-BGD,2016-09-21,24
11235,DTA2N2111WG-BGD,2016-09-15,12
11236,DTA2N2111WG-BGD,2016-10-07,24
11237,DTA2N2111WG-BGD,2016-10-04,48
11238,DTA2N2111WG-BGD,2016-09-16,12
11239,DTA2N2111WG-BGD,2016-09-15,12
11240,DTA2N2111WG-BGD,2016-12-30,36
11241,DTA2N2111WG-BGD,2016-10-14,12
11242,DTA2N2111WG-BGD,2016-09-09,24
11243,DTA2N2111WG-BGD,2016-09-21,24
11244,DTA2N2111WG-BGD,2016-09-13,12
11245,DTA2N2111WG-BGD,2016-12-30,96
11246,DTA2N2111WG-BGD,2016-11-08,12
11247,DTA2N2111WG-BGD,2016-09-02,24
11248,DTA2N2111WG-BGD,2016-09-16,12
11249,DTA2N2111WG-BGD,2016-09-02,36
11250,DTA2N2111WG-BGD,2016-10-04,36
11251,DTA2N2111WG-BGD,2016-11-22,24
11252,DTA2N2111WG-BGD,2016-11-29,120
11253,DTA2N2111WG-BGD,2016-08-31,12
11254,DTA2N2111WG-BGD,2016-08-30,60
11255,DTA2N2111WG-BGD,2016-09-12,12
11256,DTA2N2111WG-BGD,2016-10-11,12
